"id";"categoria";"subtema";"perfil_usuario";"pergunta";"resposta";"canal_sugerido";"prioridade"
"FAQ-0401";"Cadastro, Titularidade e Atendimento";"documentacao";"titular com deslocamento recorrente";"Como atualizar meus dados cadastrais do cartao? Sou titular com deslocamento recorrente e o caso envolve documentacao. Quero uma orientacao clara para nao perder o beneficio.";"Dados cadastrais corretos agilizam a validacao de titularidade e a comunicacao em caso de bloqueio, fraude ou necessidade de revisao. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0402";"Cadastro, Titularidade e Atendimento";"documentacao";"beneficiario de gratuidade";"Quais dados podem ser pedidos na validacao de titularidade? Sou beneficiario de gratuidade e o caso envolve documentacao. Estou tentando entender antes de usar novamente.";"Em analises antifraude, o atendimento pode pedir confirmacao de dados pessoais, documentos e informacoes sobre o uso recente do cartao. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar site e confirmar o historico recente do cartao antes de tentar novo uso.";"Site";"Media"
"FAQ-0403";"Cadastro, Titularidade e Atendimento";"documentacao";"trabalhador que usa integracao";"Posso acompanhar um protocolo de analise? Sou trabalhador que usa integracao e o caso envolve documentacao. Nao sei se foi erro ou fraude.";"Acompanhar o protocolo ajuda a entender em que etapa o caso esta: monitoramento, validacao, analise humana ou conclusao. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
"FAQ-0404";"Cadastro, Titularidade e Atendimento";"documentacao";"titular com deslocamento recorrente";"Como pedir revisao de um bloqueio que considero indevido? Sou titular com deslocamento recorrente e o caso envolve documentacao. Quero uma orientacao clara para nao perder o beneficio.";"Se o usuario considerar o bloqueio indevido, ele pode solicitar revisao apresentando contexto e confirmando que as transacoes contestadas nao representam seu uso normal. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0405";"Cadastro, Titularidade e Atendimento";"documentacao";"beneficiario de gratuidade";"Quais documentos costumam ser solicitados em casos de fraude? Sou beneficiario de gratuidade e o caso envolve documentacao. Estou tentando entender antes de usar novamente.";"Mudancas de contato nao costumam causar bloqueio sozinhas, mas manter o cadastro atualizado facilita receber alertas e retornar rapidamente ao uso regular. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar site e confirmar o historico recente do cartao antes de tentar novo uso.";"Site";"Media"
"FAQ-0406";"Cadastro, Titularidade e Atendimento";"documentacao";"trabalhador que usa integracao";"Como saber se meu cadastro esta causando problema no cartao? Sou trabalhador que usa integracao e o caso envolve documentacao. Nao sei se foi erro ou fraude.";"Quando a validacao nao e concluida, o atendimento orienta os proximos passos, que podem incluir nova tentativa, envio complementar de documentos ou comparecimento presencial. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
"FAQ-0407";"Cadastro, Titularidade e Atendimento";"documentacao";"titular com deslocamento recorrente";"Mudanca de telefone ou email interfere no atendimento? Sou titular com deslocamento recorrente e o caso envolve documentacao. Quero uma orientacao clara para nao perder o beneficio.";"Dados cadastrais corretos agilizam a validacao de titularidade e a comunicacao em caso de bloqueio, fraude ou necessidade de revisao. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0408";"Cadastro, Titularidade e Atendimento";"documentacao";"beneficiario de gratuidade";"O que acontece se eu nao conseguir validar meus dados? Sou beneficiario de gratuidade e o caso envolve documentacao. Estou tentando entender antes de usar novamente.";"Em analises antifraude, o atendimento pode pedir confirmacao de dados pessoais, documentos e informacoes sobre o uso recente do cartao. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar site e confirmar o historico recente do cartao antes de tentar novo uso.";"Site";"Media"
"FAQ-0409";"Cadastro, Titularidade e Atendimento";"documentacao";"trabalhador que usa integracao";"Existe prazo para responder a uma solicitacao do atendimento? Sou trabalhador que usa integracao e o caso envolve documentacao. Nao sei se foi erro ou fraude.";"Acompanhar o protocolo ajuda a entender em que etapa o caso esta: monitoramento, validacao, analise humana ou conclusao. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
"FAQ-0410";"Cadastro, Titularidade e Atendimento";"documentacao";"titular com deslocamento recorrente";"Como registrar uma reclamacao formal sobre o cartao? Sou titular com deslocamento recorrente e o caso envolve documentacao. Quero uma orientacao clara para nao perder o beneficio.";"Se o usuario considerar o bloqueio indevido, ele pode solicitar revisao apresentando contexto e confirmando que as transacoes contestadas nao representam seu uso normal. Para esse tipo de situacao (documentacao), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0411";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"trabalhador que usa integracao";"Como atualizar meus dados cadastrais do cartao? Sou trabalhador que usa integracao e o caso envolve acompanhar protocolo. Nao sei se foi erro ou fraude.";"Dados cadastrais corretos agilizam a validacao de titularidade e a comunicacao em caso de bloqueio, fraude ou necessidade de revisao. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
"FAQ-0412";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"titular com deslocamento recorrente";"Quais dados podem ser pedidos na validacao de titularidade? Sou titular com deslocamento recorrente e o caso envolve acompanhar protocolo. Quero uma orientacao clara para nao perder o beneficio.";"Em analises antifraude, o atendimento pode pedir confirmacao de dados pessoais, documentos e informacoes sobre o uso recente do cartao. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0413";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"beneficiario de gratuidade";"Posso acompanhar um protocolo de analise? Sou beneficiario de gratuidade e o caso envolve acompanhar protocolo. Estou tentando entender antes de usar novamente.";"Acompanhar o protocolo ajuda a entender em que etapa o caso esta: monitoramento, validacao, analise humana ou conclusao. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar site e confirmar o historico recente do cartao antes de tentar novo uso.";"Site";"Media"
"FAQ-0414";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"trabalhador que usa integracao";"Como pedir revisao de um bloqueio que considero indevido? Sou trabalhador que usa integracao e o caso envolve acompanhar protocolo. Nao sei se foi erro ou fraude.";"Se o usuario considerar o bloqueio indevido, ele pode solicitar revisao apresentando contexto e confirmando que as transacoes contestadas nao representam seu uso normal. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
"FAQ-0415";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"titular com deslocamento recorrente";"Quais documentos costumam ser solicitados em casos de fraude? Sou titular com deslocamento recorrente e o caso envolve acompanhar protocolo. Quero uma orientacao clara para nao perder o beneficio.";"Mudancas de contato nao costumam causar bloqueio sozinhas, mas manter o cadastro atualizado facilita receber alertas e retornar rapidamente ao uso regular. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0416";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"beneficiario de gratuidade";"Como saber se meu cadastro esta causando problema no cartao? Sou beneficiario de gratuidade e o caso envolve acompanhar protocolo. Estou tentando entender antes de usar novamente.";"Quando a validacao nao e concluida, o atendimento orienta os proximos passos, que podem incluir nova tentativa, envio complementar de documentos ou comparecimento presencial. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar site e confirmar o historico recente do cartao antes de tentar novo uso.";"Site";"Media"
"FAQ-0417";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"trabalhador que usa integracao";"Mudanca de telefone ou email interfere no atendimento? Sou trabalhador que usa integracao e o caso envolve acompanhar protocolo. Nao sei se foi erro ou fraude.";"Dados cadastrais corretos agilizam a validacao de titularidade e a comunicacao em caso de bloqueio, fraude ou necessidade de revisao. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
"FAQ-0418";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"titular com deslocamento recorrente";"O que acontece se eu nao conseguir validar meus dados? Sou titular com deslocamento recorrente e o caso envolve acompanhar protocolo. Quero uma orientacao clara para nao perder o beneficio.";"Em analises antifraude, o atendimento pode pedir confirmacao de dados pessoais, documentos e informacoes sobre o uso recente do cartao. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar central e confirmar o historico recente do cartao antes de tentar novo uso.";"Central";"Media"
"FAQ-0419";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"beneficiario de gratuidade";"Existe prazo para responder a uma solicitacao do atendimento? Sou beneficiario de gratuidade e o caso envolve acompanhar protocolo. Estou tentando entender antes de usar novamente.";"Acompanhar o protocolo ajuda a entender em que etapa o caso esta: monitoramento, validacao, analise humana ou conclusao. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar site e confirmar o historico recente do cartao antes de tentar novo uso.";"Site";"Media"
"FAQ-0420";"Cadastro, Titularidade e Atendimento";"acompanhar protocolo";"trabalhador que usa integracao";"Como registrar uma reclamacao formal sobre o cartao? Sou trabalhador que usa integracao e o caso envolve acompanhar protocolo. Nao sei se foi erro ou fraude.";"Se o usuario considerar o bloqueio indevido, ele pode solicitar revisao apresentando contexto e confirmando que as transacoes contestadas nao representam seu uso normal. Para esse tipo de situacao (acompanhar protocolo), a orientacao mais segura e consultar app e confirmar o historico recente do cartao antes de tentar novo uso.";"App";"Media"
